tool,feature,corr,pval,n,analysis,pval_adj,reject,practically_significant
FlexFL,txt_title_digit_density,-0.18428019648699598,8.183008724075842e-08,835,rank_quality_among_found,2.2912424427412358e-05,True,False
FlexFL,txt_title_uniq_word_ratio,0.07354276868849263,0.03360220634509811,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_char_len,-0.10726525273618062,0.001909930101840056,835,rank_quality_among_found,0.4259144127103325,False,False
FlexFL,txt_reasoning_word_count,-0.047658894224322325,0.1688564008789412,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_avg_word_len,-0.14913520377235562,1.5099559173270825e-05,835,rank_quality_among_found,0.003971184062570227,True,False
FlexFL,txt_reasoning_avg_words_per_line,-0.047658894224322325,0.1688564008789412,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_avg_sentence_len,0.06005972627397869,0.08283402395204877,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_hedge_count,0.1406436016263366,4.536848499614863e-05,835,rank_quality_among_found,0.011568963674017902,True,False
FlexFL,txt_reasoning_hedge_density,0.13914701637122612,5.472756337638727e-05,835,rank_quality_among_found,0.013900801097602366,True,False
FlexFL,txt_reasoning_has_code_like,0.017907011181271165,0.6053559379834788,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_exclaim_density,0.015256256344556074,0.6597809733129911,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_digit_density,-0.05802819076492734,0.09379616217294807,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_reasoning_uniq_word_ratio,-0.02979009874718217,0.38993961769411045,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_char_len,-0.118469197466825,0.0006029411203224438,835,rank_quality_among_found,0.14289704551641919,False,False
FlexFL,txt_fine_grained_reasoning_word_count,-0.0619241283147055,0.07370854493615683,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_line_count,0.007017802631401256,0.8395354693414012,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_avg_word_len,-0.1410396280529867,4.315815275576751e-05,835,rank_quality_among_found,0.01109164525823225,True,False
FlexFL,txt_fine_grained_reasoning_avg_words_per_line,-0.06746240809933618,0.05132904132055135,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_avg_sentence_len,-0.0053711359575438385,0.8768410843747295,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_hedge_count,0.1540096746627864,7.809180056538975e-06,835,rank_quality_among_found,0.0020772418950393673,True,False
FlexFL,txt_fine_grained_reasoning_hedge_density,0.15239708635108606,9.734664577315593e-06,835,rank_quality_among_found,0.0025699514484113168,True,False
FlexFL,txt_fine_grained_reasoning_has_code_like,-0.03819220980208195,0.2703030055388231,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_exclaim_density,0.015256256344556074,0.6597809733129911,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_digit_density,-0.10134708436523444,0.003370829780028346,835,rank_quality_among_found,0.7382117218262078,False,False
FlexFL,txt_fine_grained_reasoning_uniq_word_ratio,-0.003285910150044966,0.9244666333589434,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_fine_grained_reasoning_is_missing,-0.007017802631401256,0.8395354693414012,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_likely_impacted_code_concepts_char_len,-0.1818814340507242,1.2095943727171114e-07,835,rank_quality_among_found,3.36267235615357e-05,True,False
FlexFL,txt_likely_impacted_code_concepts_word_count,-0.1865725371638597,5.605554598720657e-08,835,rank_quality_among_found,1.586371951437946e-05,True,False
FlexFL,txt_likely_impacted_code_concepts_avg_word_len,0.0005162884108975163,0.9881147433204129,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_likely_impacted_code_concepts_avg_words_per_line,-0.1865725371638597,5.605554598720657e-08,835,rank_quality_among_found,1.586371951437946e-05,True,False
FlexFL,txt_likely_impacted_code_concepts_avg_sentence_len,-0.18779299044458983,4.5741335404563116e-08,835,rank_quality_among_found,1.308202192570505e-05,True,False
FlexFL,txt_likely_impacted_code_concepts_has_code_like,-0.011383697977712243,0.742559819003296,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_likely_impacted_code_concepts_digit_density,-0.0930022696526635,0.007161658345391719,835,rank_quality_among_found,1.0,False,False
FlexFL,txt_likely_impacted_code_concepts_uniq_word_ratio,0.07053542047160662,0.041579694336241,835,rank_quality_among_found,1.0,False,False
FlexFL,concept_num_concepts,-0.1705359397070072,7.164877917668981e-07,835,rank_quality_among_found,0.0001948846793605963,True,False
FlexFL,concept_is_missing,0.20412660168607075,2.6413465542884376e-09,835,rank_quality_among_found,7.765558869608007e-07,True,True
FlexFL,concept__deserialization,0.007770237836677391,0.8226027196720977,835,rank_quality_among_found,1.0,False,False
FlexFL,concept__html_parsing,0.012121491108302237,0.7265224336171467,835,rank_quality_among_found,1.0,False,False
FlexFL,concept__json_parsing,0.0207786970157344,0.5487767707546776,835,rank_quality_among_found,1.0,False,False
FlexFL,concept__reflection,0.057332557289453204,0.09780635309325544,835,rank_quality_among_found,1.0,False,False
FlexFL,concept__serialization,-0.036529917133788746,0.29172156662615306,835,rank_quality_among_found,1.0,False,False
FlexFL,concept__string_manipulation,-0.09106825878812971,0.008461622090824987,835,rank_quality_among_found,1.0,False,False
boostnsift,summary_chars,-0.4167296938325918,2.06550376959533e-36,835,rank_quality_among_found,8.055464701421787e-34,True,True
boostnsift,description_chars,0.06177230824281586,0.07441956745226187,835,rank_quality_among_found,1.0,False,False
boostnsift,n_tokens,-0.006101644762397727,0.8602524026402874,835,rank_quality_among_found,1.0,False,False
boostnsift,n_words,-0.07357337225733636,0.033528266289300446,835,rank_quality_among_found,1.0,False,False
boostnsift,n_sentences,0.06834465028011502,0.048351914692451425,835,rank_quality_among_found,1.0,False,False
boostnsift,flesch_reading_ease,-0.3939446530963322,2.177189825121549e-32,835,rank_quality_among_found,8.251549437210671e-30,True,True
boostnsift,smog_index,-0.005057836727220327,0.8839726267249892,835,rank_quality_among_found,1.0,False,False
boostnsift,gunning_fog,-0.06903517597730181,0.04612397586259603,835,rank_quality_among_found,1.0,False,False
boostnsift,coleman_liau_index,0.4303935330329492,5.617527861590229e-39,835,rank_quality_among_found,2.235776088912911e-36,True,True
boostnsift,automated_readability_index,0.4387987517002096,1.2941894823801515e-40,835,rank_quality_among_found,5.228525508815812e-38,True,True
boostnsift,has_stacktrace,0.0544190635573526,0.11610787632939638,835,rank_quality_among_found,1.0,False,False
boostnsift,has_code,-0.10084715005214263,0.003531997694861799,835,rank_quality_among_found,0.7664434997850104,False,False
boostnsift,has_patch,-0.03860240180797964,0.26518762911148686,835,rank_quality_among_found,1.0,False,False
boostnsift,has_enumeration,-0.09171129107561639,0.008007739047950326,835,rank_quality_among_found,1.0,False,False
boostnsift,num_causal_markers,-0.07536428259265009,0.029436643384399046,835,rank_quality_among_found,1.0,False,False
boostnsift,num_temporal_markers,-0.045518731189215275,0.18883386450066925,835,rank_quality_among_found,1.0,False,False
boostnsift,causal_density,-0.12935947631293568,0.0001781235881780034,835,rank_quality_among_found,0.04310590833907682,True,False
boostnsift,temporal_density,-0.05449015432132154,0.11563137587911378,835,rank_quality_among_found,1.0,False,False
boostnsift,num_os_mentions,-0.055914570368092435,0.1064036856129167,835,rank_quality_among_found,1.0,False,False
boostnsift,num_browser_mentions,0.1301075913452679,0.00016322107799321425,835,rank_quality_among_found,0.039662721952351064,True,False
boostnsift,num_env_mentions,0.0709222296691448,0.04047138564079649,835,rank_quality_among_found,1.0,False,False
boostnsift,num_versions,-0.23097362855675063,1.4199319056998694e-11,835,rank_quality_among_found,4.472785502954588e-09,True,True
boostnsift,has_os_info,-0.05575478470665842,0.1074088544956794,835,rank_quality_among_found,1.0,False,False
boostnsift,has_version_info,-0.3002529885710889,7.40376189823957e-19,835,rank_quality_among_found,2.58391290248561e-16,True,True
boostnsift,num_exception_types,0.013569087109000693,0.6954070235142271,835,rank_quality_among_found,1.0,False,False
boostnsift,stacktrace_depth,0.04487456157661528,0.19517474052202222,835,rank_quality_among_found,1.0,False,False
boostnsift,num_caused_by,0.08861759524549884,0.010409161077343314,835,rank_quality_among_found,1.0,False,False
boostnsift,num_modal_verbs,0.029271731136683563,0.3982445279209653,835,rank_quality_among_found,1.0,False,False
boostnsift,num_negative_modals,-0.01614262543731236,0.6413623931840073,835,rank_quality_among_found,1.0,False,False
boostnsift,modal_density,-0.006945289641512368,0.841171352509523,835,rank_quality_among_found,1.0,False,False
boostnsift,redundancy,0.0508235037788306,0.14227735473606512,835,rank_quality_among_found,1.0,False,False
boostnsift,ambiguity,-0.012785958981229808,0.7121803777102322,835,rank_quality_among_found,1.0,False,False
boostnsift,actionability,-0.3979215830375577,4.5504798177158545e-33,835,rank_quality_among_found,1.7337328105497407e-30,True,True
boostnsift,clarity,-0.38837877386595515,1.8788867723256636e-31,835,rank_quality_among_found,7.102191999391009e-29,True,True
boostnsift,specificity,-0.3440880430695732,1.2803904948908804e-24,835,rank_quality_among_found,4.609405781607169e-22,True,True
boostnsift,expected_observed_alignment,-0.3755084555039961,2.34702440726569e-29,835,rank_quality_among_found,8.63704981873774e-27,True,True
boostnsift,technical_depth,-0.3162698168820005,7.47358414215054e-21,835,rank_quality_among_found,2.6381752021791407e-18,True,True
boostnsift,hidden_s2r_present,0.10927077006049614,0.0015654347243788773,835,rank_quality_among_found,0.35535368243400517,False,False
boostnsift,causal_reasoning_quality,-0.434619229495929,8.55119984592458e-40,835,rank_quality_among_found,3.4290311382157565e-37,True,True
boostnsift,contradiction_present,-0.006900697928268796,0.842177675966125,835,rank_quality_among_found,1.0,False,False
boostnsift,repair_difficulty,0.45613955744664453,3.846035870948726e-44,835,rank_quality_among_found,1.573028671218029e-41,True,True
boostnsift,description_length,-0.318490366741279,3.864037768590901e-21,835,rank_quality_among_found,1.3755974456183608e-18,True,True
boostnsift,confidence,-0.4389934147682305,1.1844723937008288e-40,835,rank_quality_among_found,4.808957918425365e-38,True,True
boostnsift,fine_grained_description_length,-0.3142489418523194,1.355709214304497e-20,835,rank_quality_among_found,4.772096434351829e-18,True,True
boostnsift,fine_grained_confidence,-0.41158890014357835,1.778550956745769e-35,835,rank_quality_among_found,6.882992202606125e-33,True,True
boostnsift,has_OB,-0.04876214418510965,0.15919756265523458,835,rank_quality_among_found,1.0,False,False
boostnsift,has_EB,-0.0311310247482167,0.36894906368063596,835,rank_quality_among_found,1.0,False,False
boostnsift,missing_OB,0.04876214418510965,0.15919756265523458,835,rank_quality_among_found,1.0,False,False
boostnsift,missing_EB,0.0311310247482167,0.36894906368063596,835,rank_quality_among_found,1.0,False,False
boostnsift,num_OB,0.04205893343809159,0.22472215766338455,835,rank_quality_among_found,1.0,False,False
boostnsift,num_EB,-0.02598929169611886,0.45325605300886473,835,rank_quality_among_found,1.0,False,False
boostnsift,fg_cat_is_missing,0.03911199133519056,0.25892595264599105,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_title_char_len,-0.4163281799054686,2.4470467055926762e-36,835,rank_quality_among_found,9.51901168475551e-34,True,True
boostnsift,txt_title_word_count,-0.41936064478313856,6.76353501918077e-37,835,rank_quality_among_found,2.6648327975572234e-34,True,True
boostnsift,txt_title_avg_word_len,-0.2596797063743765,2.4646942628926702e-14,835,rank_quality_among_found,8.084197182287959e-12,True,True
boostnsift,txt_title_avg_words_per_line,-0.41936064478313856,6.76353501918077e-37,835,rank_quality_among_found,2.6648327975572234e-34,True,True
boostnsift,txt_title_avg_sentence_len,-0.4148859917522226,4.4899441998083184e-36,835,rank_quality_among_found,1.7420983495256274e-33,True,True
boostnsift,txt_title_hedge_count,-0.07376633232816704,0.03306525543295594,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_title_hedge_density,-0.07436953681107109,0.031652928696222674,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_title_has_code_like,-0.035901022393171694,0.3001139471878399,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_title_question_density,-0.031125486936167804,0.3690342825872607,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_title_digit_density,-0.42774414484839013,1.8039906767713666e-38,835,rank_quality_among_found,7.161842986782326e-36,True,True
boostnsift,txt_title_uniq_word_ratio,0.11712312267310979,0.0006962790186580089,835,rank_quality_among_found,0.16223301134731608,False,False
boostnsift,txt_reasoning_char_len,-0.18073547146685606,1.4552352806436247e-07,835,rank_quality_among_found,4.016449374576404e-05,True,False
boostnsift,txt_reasoning_word_count,-0.09368309735268653,0.006748520554717523,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_avg_word_len,-0.21561348945261896,3.0679832772130743e-10,835,rank_quality_among_found,9.295989329955616e-08,True,True
boostnsift,txt_reasoning_avg_words_per_line,-0.09368309735268653,0.006748520554717523,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_avg_sentence_len,0.015924999564665372,0.6458648103827755,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_hedge_count,0.28654442893705157,3.029810477253109e-17,835,rank_quality_among_found,1.0361951832205633e-14,True,True
boostnsift,txt_reasoning_hedge_density,0.2873459882222504,2.4522333779458505e-17,835,rank_quality_among_found,8.411160486354267e-15,True,True
boostnsift,txt_reasoning_has_code_like,-0.05135589483163805,0.13813973112444256,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_exclaim_density,0.03653737955704426,0.2916229377413073,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_digit_density,-0.06846830508132712,0.047946444471841224,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_reasoning_uniq_word_ratio,-0.028902238735134603,0.4042286829598003,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_char_len,-0.21537155657186058,3.2143796590348276e-10,835,rank_quality_among_found,9.707426570285179e-08,True,True
boostnsift,txt_fine_grained_reasoning_word_count,-0.15378993101251318,8.048326709784106e-06,835,rank_quality_among_found,0.002132806578092788,True,False
boostnsift,txt_fine_grained_reasoning_line_count,-0.03911199133519056,0.25892595264599105,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_avg_word_len,-0.20100309948070422,4.643719028234948e-09,835,rank_quality_among_found,1.3606096752728399e-06,True,True
boostnsift,txt_fine_grained_reasoning_avg_words_per_line,-0.14865609808790384,1.6092828574764248e-05,835,rank_quality_among_found,0.004216321086588233,True,False
boostnsift,txt_fine_grained_reasoning_avg_sentence_len,-0.09068393408265339,0.008743734017111073,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_hedge_count,0.2760569456519346,4.530647874411312e-16,835,rank_quality_among_found,1.5222976858022009e-13,True,True
boostnsift,txt_fine_grained_reasoning_hedge_density,0.27800370251356216,2.7661395191843917e-16,835,rank_quality_among_found,9.3218901796514e-14,True,True
boostnsift,txt_fine_grained_reasoning_has_code_like,-0.12153929246842651,0.00043180863656114716,835,rank_quality_among_found,0.10277045550155302,False,False
boostnsift,txt_fine_grained_reasoning_exclaim_density,-0.021719038742656526,0.5308329166871297,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_digit_density,-0.051235651483908885,0.13906604731351055,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_uniq_word_ratio,0.06552366729366858,0.0584119256561402,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_fine_grained_reasoning_is_missing,0.03911199133519056,0.25892595264599105,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_char_len,-0.26538432451530186,6.320025635955177e-15,835,rank_quality_among_found,2.079288434229253e-12,True,True
boostnsift,txt_likely_impacted_code_concepts_word_count,-0.2832987064285222,7.084996426941424e-17,835,rank_quality_among_found,2.408898785160084e-14,True,True
boostnsift,txt_likely_impacted_code_concepts_avg_word_len,0.046768190323587464,0.17696944351634084,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_avg_words_per_line,-0.2832987064285222,7.084996426941424e-17,835,rank_quality_among_found,2.408898785160084e-14,True,True
boostnsift,txt_likely_impacted_code_concepts_avg_sentence_len,-0.28438343445303654,5.3404933958538624e-17,835,rank_quality_among_found,1.821108247986167e-14,True,True
boostnsift,txt_likely_impacted_code_concepts_has_code_like,-0.029465944508486424,0.3951205979553791,835,rank_quality_among_found,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_digit_density,-0.10533383648716359,0.0023060958394323003,835,rank_quality_among_found,0.5119532763539707,False,False
boostnsift,txt_likely_impacted_code_concepts_uniq_word_ratio,0.09131150053068252,0.008287297647401845,835,rank_quality_among_found,1.0,False,False
boostnsift,concept_num_concepts,-0.24542942627594946,6.400319203878921e-13,835,rank_quality_among_found,2.0673031028528914e-10,True,True
boostnsift,concept_is_missing,0.4339483553174138,1.1550213305033195e-39,835,rank_quality_among_found,4.620085322013278e-37,True,True
boostnsift,concept__deserialization,0.11297188794900632,0.0010752445251046151,835,rank_quality_among_found,0.24623099624895686,False,False
boostnsift,concept__html_parsing,0.03829012913274885,0.2690757902803932,835,rank_quality_among_found,1.0,False,False
boostnsift,concept__json_parsing,0.05368476402120185,0.1211202439731039,835,rank_quality_among_found,1.0,False,False
boostnsift,concept__reflection,0.0725558339232117,0.03606245593545736,835,rank_quality_among_found,1.0,False,False
boostnsift,concept__serialization,0.0389837677356024,0.2604918110569452,835,rank_quality_among_found,1.0,False,False
boostnsift,concept__string_manipulation,-0.11365790742053423,0.0010017056633358054,835,rank_quality_among_found,0.23039230256723525,False,False
buglocator,summary_chars,-0.4220405474964042,2.147137929015261e-37,835,rank_quality_among_found,8.502666198900434e-35,True,True
buglocator,description_chars,-0.05240008205215177,0.13029409342665563,835,rank_quality_among_found,1.0,False,False
buglocator,n_tokens,-0.11019437582553383,0.0014268498932150792,835,rank_quality_among_found,0.32532177565303805,False,False
buglocator,n_words,-0.16071758120244953,3.0478094897881958e-06,835,rank_quality_among_found,0.0008229085622428129,True,False
buglocator,n_sentences,-0.06474403791031401,0.06148005342445677,835,rank_quality_among_found,1.0,False,False
buglocator,flesch_reading_ease,-0.3369854239379886,1.2765182401368055e-23,835,rank_quality_among_found,4.582700482091132e-21,True,True
buglocator,smog_index,0.043610602813015535,0.20806677266297602,835,rank_quality_among_found,1.0,False,False
buglocator,gunning_fog,-0.027942162989055233,0.4200267286155813,835,rank_quality_among_found,1.0,False,False
buglocator,coleman_liau_index,0.35774947117960304,1.2963635626645684e-26,835,rank_quality_among_found,4.6928360968457376e-24,True,True
buglocator,automated_readability_index,0.38184255820153296,2.2406561173045713e-30,835,rank_quality_among_found,8.335240756373005e-28,True,True
buglocator,has_stacktrace,-0.062468414922852177,0.0712049149077578,835,rank_quality_among_found,1.0,False,False
buglocator,has_code,-0.1383779410529225,6.02203863120299e-05,835,rank_quality_among_found,0.015115316964319505,True,False
buglocator,has_patch,-0.010493996735418589,0.7620480368320097,835,rank_quality_among_found,1.0,False,False
buglocator,has_enumeration,-0.08264954090972715,0.01690434409804793,835,rank_quality_among_found,1.0,False,False
buglocator,num_causal_markers,-0.1545987412644881,7.2010972683634595e-06,835,rank_quality_among_found,0.0019226929706530438,True,False
buglocator,num_temporal_markers,-0.08637030871484608,0.012534922337606644,835,rank_quality_among_found,1.0,False,False
buglocator,causal_density,-0.16230946653246028,2.4239716937902836e-06,835,rank_quality_among_found,0.0006568963290171668,True,False
buglocator,temporal_density,-0.0904542848424887,0.008916283753090115,835,rank_quality_among_found,1.0,False,False
buglocator,num_os_mentions,-0.030448021221485298,0.37955154449295625,835,rank_quality_among_found,1.0,False,False
buglocator,num_browser_mentions,0.14098745331439963,4.3443408854981545e-05,835,rank_quality_among_found,0.011121512666875276,True,False
buglocator,num_env_mentions,0.04371690539751435,0.20695934122163273,835,rank_quality_among_found,1.0,False,False
buglocator,num_versions,-0.24716640277720162,4.349964504385541e-13,835,rank_quality_among_found,1.4093884994209152e-10,True,True
buglocator,has_os_info,-0.030070402034240683,0.3854929206901505,835,rank_quality_among_found,1.0,False,False
buglocator,has_version_info,-0.29537306967149024,2.840001528694764e-18,835,rank_quality_among_found,9.85480530457083e-16,True,True
buglocator,num_exception_types,-0.11723206189147921,0.0006882534598367563,835,rank_quality_among_found,0.16105130960180097,False,False
buglocator,stacktrace_depth,-0.09618014816767749,0.005410095897109186,835,rank_quality_among_found,1.0,False,False
buglocator,num_caused_by,-0.004402072277119657,0.8989293549203388,835,rank_quality_among_found,1.0,False,False
buglocator,num_modal_verbs,-0.031472640509199144,0.3637157353105184,835,rank_quality_among_found,1.0,False,False
buglocator,num_negative_modals,-0.011090275175437567,0.7489695258596849,835,rank_quality_among_found,1.0,False,False
buglocator,modal_density,-0.043339607207335984,0.21090932058031797,835,rank_quality_among_found,1.0,False,False
