feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
has_patch,0.07361921390709202,0.033417770045326735,0.07361921390709204,0.0334177700453262,0.9356975612691486,False,0.8020264810878288,False,0.07361921390709202,0.07361921390709204
num_exception_types,0.044917092663713146,0.19475133982003529,0.0702267293466675,0.04248247980502046,1.0,False,0.9770970355154704,False,0.044917092663713146,0.0702267293466675
clarity_score,-0.052759189536518654,0.12767714735799288,-0.06569757378502009,0.057745145863779844,1.0,False,1.0,False,0.052759189536518654,0.06569757378502009
num_versions,-0.0014189983888996576,0.9673417414796719,0.06521244926473428,0.05962110745731223,1.0,False,1.0,False,0.0014189983888996576,0.06521244926473428
has_stacktrace,0.06392115906208927,0.06486164135125412,0.06392115906208927,0.06486164135125372,1.0,False,1.0,False,0.06392115906208927,0.06392115906208927
redundancy,0.0755959813946169,0.028939989139046832,0.05885969542198129,0.0891765960216842,0.8971396633104518,False,1.0,False,0.0755959813946169,0.05885969542198129
has_code,0.05541688678117554,0.10955919668345833,0.055416886781175505,0.10955919668345845,1.0,False,1.0,False,0.05541688678117554,0.055416886781175505
ambiguity,0.010357221883767032,0.7650577389278922,0.040451082614005984,0.24296161843889605,1.0,False,1.0,False,0.010357221883767032,0.040451082614005984
has_os_info,0.03026876199603774,0.382364928716102,0.030268761996037716,0.38236492871610406,1.0,False,1.0,False,0.03026876199603774,0.030268761996037716
num_os_mentions,0.01852875463573242,0.5928867054380215,0.029438746643673065,0.39555718414202756,1.0,False,1.0,False,0.01852875463573242,0.029438746643673065
stacktrace_depth,-0.04206987303525752,0.2246014982752427,-0.02906570311854026,0.4015746804018798,1.0,False,1.0,False,0.04206987303525752,0.02906570311854026
automated_readability_index,0.027802517222097166,0.4223543921314298,0.028568248565170713,0.4096838019333843,1.0,False,1.0,False,0.027802517222097166,0.028568248565170713
smog_index,0.0956571436791468,0.005668784419650688,0.024569123727881562,0.4783233066308684,0.20974502352707544,False,1.0,False,0.0956571436791468,0.024569123727881562
potential_vague_steps,-0.02456229852637515,0.4784455761778609,-0.02456229852637515,0.47844557617786043,1.0,False,1.0,False,0.02456229852637515,0.02456229852637515
has_steps,0.01986783757934093,0.5664382894880227,0.019867837579340922,0.5664382894880208,1.0,False,1.0,False,0.01986783757934093,0.019867837579340922
num_negative_modals,0.009067324906675618,0.7936100920508142,0.019545656609322042,0.5727498807690576,1.0,False,1.0,False,0.009067324906675618,0.019545656609322042
num_env_mentions,0.01546734235919612,0.6553753962947204,0.018537158805937332,0.5927189651495026,1.0,False,1.0,False,0.01546734235919612,0.018537158805937332
coleman_liau_index,0.011800337077997325,0.7334891266303284,0.017932507135620602,0.6048423099882343,1.0,False,1.0,False,0.011800337077997325,0.017932507135620602
num_caused_by,-0.0176730986914321,0.6100772889155326,-0.013846175257458794,0.6895071903564871,1.0,False,1.0,False,0.0176730986914321,0.013846175257458794
steps_with_objects,0.009200474112646882,0.7906492490752778,0.00920047411264685,0.7906492490752777,1.0,False,1.0,False,0.009200474112646882,0.00920047411264685
completeness_score,0.009200474112646882,0.7906492490752778,0.00920047411264685,0.7906492490752777,1.0,False,1.0,False,0.009200474112646882,0.00920047411264685
avg_step_length,-0.02137217098355146,0.53741720198708,-0.007756859104294868,0.8229030994492119,1.0,False,1.0,False,0.02137217098355146,0.007756859104294868
num_steps_x,-0.00751717176618303,0.8282889172299254,-0.007517171766183035,0.828288917229925,1.0,False,1.0,False,0.00751717176618303,0.007517171766183035
gunning_fog,0.06657976309971599,0.05445928068381395,0.004689798883622598,0.8923621298353056,1.0,False,1.0,False,0.06657976309971599,0.004689798883622598
