feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
description_chars,0.025230925959297636,0.46654882162807043,0.05672758334137126,0.10140403782798983,1.0,False,1.0,False,0.025230925959297636,0.05672758334137126
stacktrace_depth,0.027518650885209103,0.4271091630539652,0.05560570656421165,0.10835342072044338,1.0,False,1.0,False,0.027518650885209103,0.05560570656421165
smog_index,0.01571147770635114,0.6502949450807965,-0.05446197734598829,0.11582005393382931,1.0,False,1.0,False,0.01571147770635114,0.05446197734598829
steps_with_objects,0.05311071131184926,0.1251551860772456,0.05311071131184925,0.12515518607724585,1.0,False,1.0,False,0.05311071131184926,0.05311071131184925
completeness_score,0.05311071131184926,0.1251551860772456,0.05311071131184925,0.12515518607724585,1.0,False,1.0,False,0.05311071131184926,0.05311071131184925
n_sentences,-0.0034459374054965153,0.9207998825630066,0.05089028308221349,0.14175321015885978,1.0,False,1.0,False,0.0034459374054965153,0.05089028308221349
ambiguity,0.016104378472239365,0.642152729885467,0.0507100254993233,0.14317144044432237,1.0,False,1.0,False,0.016104378472239365,0.0507100254993233
has_enumeration,0.04295837198635289,0.2149555108810688,0.0429583719863529,0.2149555108810679,1.0,False,1.0,False,0.04295837198635289,0.0429583719863529
has_patch,0.03832040600076617,0.2686971066257587,0.03832040600076616,0.2686971066257596,1.0,False,1.0,False,0.03832040600076617,0.03832040600076616
context_richness,0.04724629877422967,0.1725792384286752,0.0376774301252694,0.2768176635049656,1.0,False,1.0,False,0.04724629877422967,0.0376774301252694
num_steps_x,0.037417652015629306,0.28014544441372774,0.037417652015629306,0.28014544441372846,1.0,False,1.0,False,0.037417652015629306,0.037417652015629306
avg_step_length,0.0120854702494796,0.7273027119350854,0.03733464511916536,0.28121446646807235,1.0,False,1.0,False,0.0120854702494796,0.03733464511916536
automated_readability_index,0.021434590183213455,0.5362293379280133,0.02154993586255544,0.5340377369779452,1.0,False,1.0,False,0.021434590183213455,0.02154993586255544
num_env_mentions,0.02941149472679548,0.39599492968670796,0.02124172568977011,0.5399038847597568,1.0,False,1.0,False,0.02941149472679548,0.02124172568977011
num_versions,-0.02997950291949135,0.38693153303012606,0.01757470990880721,0.612068058802321,1.0,False,1.0,False,0.02997950291949135,0.01757470990880721
has_version_info,0.017492827200883816,0.613727033336549,0.017492827200883805,0.6137270333365508,1.0,False,1.0,False,0.017492827200883816,0.017492827200883805
coleman_liau_index,0.007517830205036928,0.8282741108229776,0.013324036548665107,0.7006401008281967,1.0,False,1.0,False,0.007517830205036928,0.013324036548665107
num_negative_modals,-0.024035457180852808,0.48793488924595085,-0.010722202217187515,0.7570344313671584,1.0,False,1.0,False,0.024035457180852808,0.010722202217187515
potential_vague_steps,-0.008343670285218104,0.8097529410451579,-0.008343670285218105,0.8097529410451598,1.0,False,1.0,False,0.008343670285218104,0.008343670285218105
has_code,-0.005444480697651443,0.8751729773620895,-0.0054444806976514885,0.8751729773620895,1.0,False,1.0,False,0.005444480697651443,0.0054444806976514885
has_steps,-0.0033160211595443297,0.923776566342493,-0.0033160211595443904,0.9237765663424944,1.0,False,1.0,False,0.0033160211595443297,0.0033160211595443904
