feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
num_browser_mentions,0.07316968135977084,0.034514859071365867,0.060351547669259785,0.08134813798430009,0.9664160539982443,False,1.0,False,0.07316968135977084,0.060351547669259785
automated_readability_index,0.05575331526994115,0.10741813304542301,0.05730595758127841,0.09796236838698,1.0,False,1.0,False,0.05575331526994115,0.05730595758127841
ambiguity,0.01138453055747042,0.7425416567106936,0.05298173922689969,0.12607594454668453,1.0,False,1.0,False,0.01138453055747042,0.05298173922689969
has_code,0.05116395437352669,0.13962064665395946,0.05116395437352671,0.13962064665395935,1.0,False,1.0,False,0.05116395437352669,0.05116395437352671
stacktrace_depth,0.0256644663724574,0.45892335708430204,0.050401132587059465,0.1456269798462681,1.0,False,1.0,False,0.0256644663724574,0.050401132587059465
num_env_mentions,0.05576777700631955,0.1073268440284591,0.04745494627092478,0.1706890305148064,1.0,False,1.0,False,0.05576777700631955,0.04745494627092478
coleman_liau_index,0.037609481006056364,0.27768548942720434,0.04595441907548507,0.18463197809481435,1.0,False,1.0,False,0.037609481006056364,0.04595441907548507
steps_with_objects,0.03847111160275003,0.2668176133364653,0.03847111160275002,0.26681761333646603,1.0,False,1.0,False,0.03847111160275003,0.03847111160275002
completeness_score,0.03847111160275003,0.2668176133364653,0.03847111160275002,0.26681761333646603,1.0,False,1.0,False,0.03847111160275003,0.03847111160275002
num_steps_x,0.030967655105979097,0.37146822111497657,0.030967655105979104,0.3714682211149807,1.0,False,1.0,False,0.030967655105979097,0.030967655105979104
avg_step_length,0.011165132620211652,0.7473326283942543,0.03096676724901493,0.3714819408907115,1.0,False,1.0,False,0.011165132620211652,0.03096676724901493
gunning_fog,0.046567081209239976,0.17884073300764242,-0.0244800830827729,0.479919757024565,1.0,False,1.0,False,0.046567081209239976,0.0244800830827729
has_patch,0.023989921609321316,0.48875979478386816,0.023989921609321282,0.48875979478387055,1.0,False,1.0,False,0.023989921609321316,0.023989921609321282
smog_index,0.06201366526184352,0.073291820190687,-0.022556986080667973,0.5150972812086794,1.0,False,1.0,False,0.06201366526184352,0.022556986080667973
num_negative_modals,-0.017864255688254154,0.6062177050217108,0.01677040409920281,0.6284484513789926,1.0,False,1.0,False,0.017864255688254154,0.01677040409920281
has_steps,-0.009301810483813379,0.7883978460055684,-0.009301810483813355,0.7883978460055694,1.0,False,1.0,False,0.009301810483813379,0.009301810483813355
potential_vague_steps,0.00033674607145521215,0.9922477469818783,0.0003367460714552076,0.992247746981878,1.0,False,1.0,False,0.00033674607145521215,0.0003367460714552076
