feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
coleman_liau_index,0.10613718267732522,0.00213298210724412,0.09864894512068217,0.004326938028183661,0.06612244532456772,False,0.09519263662004054,False,0.10613718267732522,0.09864894512068217
has_enumeration,0.09666013469741894,0.005182099174525164,0.09666013469741898,0.005182099174525155,0.15546297523575492,False,0.10882408266502824,False,0.09666013469741894,0.09666013469741898
num_exception_types,0.07862355399103277,0.02308351738796766,0.0957772867735911,0.0056083931243339135,0.5078373825352885,False,0.11216786248667827,False,0.07862355399103277,0.0957772867735911
automated_readability_index,0.11672160865903919,0.0007266142257209183,0.09560491724339111,0.005695218735246929,0.02470488367451122,True,0.11216786248667827,False,0.11672160865903919,0.09560491724339111
has_code,0.088674658156002,0.010359628593777662,0.08867465815600202,0.010359628593777735,0.2797099720319969,False,0.18647331468799921,False,0.088674658156002,0.08867465815600202
has_steps,0.07665413758661409,0.02676229589949218,0.07665413758661412,0.02676229589949232,0.5620082138893358,False,0.4549590302913694,False,0.07665413758661409,0.07665413758661412
num_os_mentions,0.08006884473455882,0.020670536211134856,0.06809448346113259,0.04918101954288419,0.4754223328561017,False,0.786896312686147,False,0.08006884473455882,0.06809448346113259
has_os_info,0.06708518580473088,0.05264793789413149,0.0670851858047309,0.05264793789413124,1.0,False,0.7897190684119686,False,0.06708518580473088,0.0670851858047309
ambiguity,0.03127341908054617,0.3667620190326279,0.04454984901116278,0.19842951049385757,1.0,False,1.0,False,0.03127341908054617,0.04454984901116278
stacktrace_depth,-0.04681716055406288,0.17651599548702956,0.03628921094113864,0.2949149204278145,1.0,False,1.0,False,0.04681716055406288,0.03628921094113864
num_caused_by,0.029858994536280915,0.3888437879043643,0.0358196214182222,0.3012118435904599,1.0,False,1.0,False,0.029858994536280915,0.0358196214182222
num_negative_modals,-0.013888703037670872,0.6886033325647534,0.032659608985401,0.345894892154617,1.0,False,1.0,False,0.013888703037670872,0.032659608985401
redundancy,0.02277486348513313,0.5110457855076842,-0.02785390716297914,0.4214969308637464,1.0,False,1.0,False,0.02277486348513313,0.02785390716297914
num_env_mentions,-0.02213862807952509,0.5229232015000123,-0.01947359785544184,0.5741660729898017,1.0,False,1.0,False,0.02213862807952509,0.01947359785544184
has_patch,0.019452599056630993,0.574579079883871,0.019452599056631013,0.5745790798838699,1.0,False,1.0,False,0.019452599056630993,0.019452599056631013
num_browser_mentions,0.008914933111915248,0.7970024782812223,-0.007414771054155856,0.8305923544956336,1.0,False,1.0,False,0.008914933111915248,0.007414771054155856
completeness_score,0.005416124693828607,0.8758178233962721,0.005416124693828609,0.8758178233962726,1.0,False,1.0,False,0.005416124693828607,0.005416124693828609
steps_with_objects,0.005416124693828607,0.8758178233962721,0.005416124693828609,0.8758178233962726,1.0,False,1.0,False,0.005416124693828607,0.005416124693828609
num_steps_x,0.0033845267770118356,0.9222068076326001,0.0033845267770118395,0.9222068076326004,1.0,False,1.0,False,0.0033845267770118356,0.0033845267770118395
avg_step_length,-0.016026158236430367,0.6437703352212898,0.003269703309166526,0.9248380760564477,1.0,False,1.0,False,0.016026158236430367,0.003269703309166526
clarity_score,-0.03891348917306756,0.26135281745245964,-0.0028622094592397358,0.9341825434909719,1.0,False,1.0,False,0.03891348917306756,0.0028622094592397358
potential_vague_steps,-0.0015630012590322276,0.9640296531933059,-0.0015630012590322265,0.9640296531933057,1.0,False,1.0,False,0.0015630012590322276,0.0015630012590322265
