feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
has_stacktrace,0.021104036220899604,0.5425348846335727,0.021104036220899597,0.5425348846335729,1.0,False,1.0,False,0.021104036220899604,0.021104036220899597
has_os_info,-0.02098687550150794,0.5447786289847307,-0.020986875501507938,0.5447786289847306,1.0,False,1.0,False,0.02098687550150794,0.020986875501507938
num_os_mentions,-0.020019107333074992,0.5634864175762166,-0.020981533930067773,0.544881034951558,1.0,False,1.0,False,0.020019107333074992,0.020981533930067773
causal_density,0.003568380040490213,0.9179954493896171,0.020775824115229907,0.5488320468023677,1.0,False,1.0,False,0.003568380040490213,0.020775824115229907
n_words,-6.926842913537821e-05,0.9984053430427122,0.02045714828136368,0.5549805011647032,1.0,False,1.0,False,6.926842913537821e-05,0.02045714828136368
gunning_fog,-0.014075520537239398,0.6846381048042947,-0.0204265128051902,0.5555733404813481,1.0,False,1.0,False,0.014075520537239398,0.0204265128051902
clarity_score,-0.015300298946451914,0.658860780749215,-0.020204068506513947,0.5598871821204596,1.0,False,1.0,False,0.015300298946451914,0.020204068506513947
num_versions,4.1006710831641494e-05,0.9990559672600462,0.01921816464107914,0.5791994647355496,1.0,False,1.0,False,4.1006710831641494e-05,0.01921816464107914
coleman_liau_index,-0.020507193942681676,0.5540127120078411,-0.018217250130958384,0.5991193366669736,1.0,False,1.0,False,0.020507193942681676,0.018217250130958384
context_richness,0.014648053696416615,0.6725403357877178,0.01777725369064325,0.6079729804787799,1.0,False,1.0,False,0.014648053696416615,0.01777725369064325
num_env_mentions,-0.012713807577024295,0.7137329105512773,-0.012922990690848096,0.7092350502567737,1.0,False,1.0,False,0.012713807577024295,0.012922990690848096
n_tokens,-0.007508565089743952,0.8284824623705304,0.01189107004354995,0.7315186346912602,1.0,False,1.0,False,0.007508565089743952,0.01189107004354995
has_enumeration,-0.011143636282461492,0.7478025698241435,-0.011143636282461487,0.747802569824144,1.0,False,1.0,False,0.011143636282461492,0.011143636282461487
has_patch,-0.010586714587371544,0.7600098377979485,-0.010586714587371544,0.7600098377979471,1.0,False,1.0,False,0.010586714587371544,0.010586714587371544
info_richness,0.00462528833830709,0.8938339284670658,0.009433287025527304,0.785479445096403,1.0,False,1.0,False,0.00462528833830709,0.009433287025527304
num_caused_by,-0.007892097005849273,0.8198679331401947,-0.008724855489677821,0.801239150898919,1.0,False,1.0,False,0.007892097005849273,0.008724855489677821
description_chars,-0.016623536589655073,0.6314596778936982,-0.008329952675031373,0.8100597503824084,1.0,False,1.0,False,0.016623536589655073,0.008329952675031373
num_steps_x,-0.008016083280390461,0.8170876523208767,-0.00801608328039046,0.8170876523208741,1.0,False,1.0,False,0.008016083280390461,0.00801608328039046
avg_step_length,-0.006939489345672327,0.8413022360637922,-0.008015853455583203,0.8170928038225468,1.0,False,1.0,False,0.006939489345672327,0.008015853455583203
n_sentences,-0.007607002251786527,0.8262694512885758,0.007439520444841461,0.8300354991242906,1.0,False,1.0,False,0.007607002251786527,0.007439520444841461
completeness_score,-0.006379157653763383,0.8539662205346605,-0.006379157653763382,0.853966220534659,1.0,False,1.0,False,0.006379157653763383,0.006379157653763382
steps_with_objects,-0.006379157653763383,0.8539662205346605,-0.006379157653763382,0.853966220534659,1.0,False,1.0,False,0.006379157653763383,0.006379157653763382
redundancy,-0.0059260509032206775,0.8642345266479384,-0.006108206757783287,0.8601036575473071,1.0,False,1.0,False,0.0059260509032206775,0.006108206757783287
num_exception_types,0.010213161091788839,0.7682315996181779,0.005600989809060146,0.8716152915653386,1.0,False,1.0,False,0.010213161091788839,0.005600989809060146
potential_vague_steps,-0.004813477737665463,0.8895414538242772,-0.004813477737665464,0.8895414538242756,1.0,False,1.0,False,0.004813477737665463,0.004813477737665464
has_code,-0.003771381427954048,0.9133481537365903,-0.0037713814279540458,0.9133481537365888,1.0,False,1.0,False,0.003771381427954048,0.0037713814279540458
smog_index,-0.0006705632330206678,0.9845636394777753,0.0026472125762942444,0.9391164891444612,1.0,False,1.0,False,0.0006705632330206678,0.0026472125762942444
structural_completeness,-0.00224504216802499,0.9483519842952866,0.0024807887515344252,0.942937348135854,1.0,False,1.0,False,0.00224504216802499,0.0024807887515344252
num_temporal_markers,-0.010054427043605428,0.7717332274756354,0.0016973503634458186,0.9609401603987366,1.0,False,1.0,False,0.010054427043605428,0.0016973503634458186
temporal_density,-0.016035665186789245,0.6435736400115979,-0.000448308984529524,0.9896795751564025,1.0,False,1.0,False,0.016035665186789245,0.000448308984529524
