feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
smog_index,0.04272845635813873,0.21742252413079868,0.03767256359535587,0.27687975596695724,1.0,False,1.0,False,0.04272845635813873,0.03767256359535587
info_richness,0.043791082750985456,0.2061891153596294,0.03730183324433241,0.28163780241330383,1.0,False,1.0,False,0.043791082750985456,0.03730183324433241
gunning_fog,0.04836492830012194,0.16262590070734156,0.03375891224081112,0.3298945636276086,1.0,False,1.0,False,0.04836492830012194,0.03375891224081112
summary_chars,0.036348318313905,0.2941286090546969,0.032691273987877495,0.3454272153357425,1.0,False,1.0,False,0.036348318313905,0.032691273987877495
has_patch,-0.032389898109155275,0.3498947027420907,-0.032389898109155275,0.34989470274209156,1.0,False,1.0,False,0.032389898109155275,0.032389898109155275
automated_readability_index,0.024645216722888295,0.4769612995595412,0.03151840961244039,0.3630181203689731,1.0,False,1.0,False,0.024645216722888295,0.03151840961244039
description_chars,0.013904763824151482,0.6882621023919926,0.030791741863842502,0.374192678626598,1.0,False,1.0,False,0.013904763824151482,0.030791741863842502
has_version_info,0.029007615874032104,0.4025165851272367,0.029007615874032056,0.40251658512723554,1.0,False,1.0,False,0.029007615874032104,0.029007615874032056
num_browser_mentions,0.023856364388543064,0.4911835887299624,0.027486290005576414,0.4276531788908071,1.0,False,1.0,False,0.023856364388543064,0.027486290005576414
num_steps_x,-0.024525089303537494,0.47911245763734484,-0.024525089303537487,0.47911245763734567,1.0,False,1.0,False,0.024525089303537494,0.024525089303537487
avg_step_length,-0.021231265940050318,0.5401035279615716,-0.02452438615790826,0.4791250646236819,1.0,False,1.0,False,0.021231265940050318,0.02452438615790826
coleman_liau_index,0.01304134079048435,0.7066947457467837,0.0233431272168293,0.5005574664980179,1.0,False,1.0,False,0.01304134079048435,0.0233431272168293
structural_completeness,0.025456122877516633,0.4625791417139895,0.021478467054206682,0.5353951325684846,1.0,False,1.0,False,0.025456122877516633,0.021478467054206682
stacktrace_depth,0.007306332427915895,0.8330331953282594,-0.020801370604956078,0.54834061579458,1.0,False,1.0,False,0.007306332427915895,0.020801370604956078
steps_with_objects,-0.01951693934151231,0.5733140714307278,-0.01951693934151231,0.5733140714307252,1.0,False,1.0,False,0.01951693934151231,0.01951693934151231
completeness_score,-0.01951693934151231,0.5733140714307278,-0.01951693934151231,0.5733140714307252,1.0,False,1.0,False,0.01951693934151231,0.01951693934151231
clarity_score,-0.004757693429980347,0.8908135254212406,-0.018921415076793378,0.5850728406851428,1.0,False,1.0,False,0.004757693429980347,0.018921415076793378
n_sentences,-0.00167486512368776,0.9614571915687774,0.016962882205168218,0.624511401318103,1.0,False,1.0,False,0.00167486512368776,0.016962882205168218
potential_vague_steps,-0.014726764586593086,0.6708836649135391,-0.01472676458659308,0.6708836649135412,1.0,False,1.0,False,0.014726764586593086,0.01472676458659308
num_versions,-0.013842357192584953,0.6895883586877252,0.012092597434884209,0.7271483015073119,1.0,False,1.0,False,0.013842357192584953,0.012092597434884209
num_exception_types,0.03868042376292839,0.2642222271636458,0.011342729268536406,0.7434537065376896,1.0,False,1.0,False,0.03868042376292839,0.011342729268536406
context_richness,0.0005398877730016273,0.9875715153113772,0.00891794561377299,0.7969353797939511,1.0,False,1.0,False,0.0005398877730016273,0.00891794561377299
num_env_mentions,-0.007786993254968195,0.8222265630275891,-0.006824960223417734,0.843887475517193,1.0,False,1.0,False,0.007786993254968195,0.006824960223417734
num_modal_verbs,-0.037212800275271865,0.2827886715747563,-0.005684761555512113,0.8697120946708329,1.0,False,1.0,False,0.037212800275271865,0.005684761555512113
modal_density,0.0017878663362029708,0.9588589817898263,0.003405978398113758,0.9217153205058852,1.0,False,1.0,False,0.0017878663362029708,0.003405978398113758
has_code,0.001677749708264501,0.9613908618075213,0.0016777497082645055,0.9613908618075222,1.0,False,1.0,False,0.001677749708264501,0.0016777497082645055
ambiguity,-0.012541686315892494,0.7174413364627876,-0.0007799877906233738,0.9820450816882553,1.0,False,1.0,False,0.012541686315892494,0.0007799877906233738
has_steps,-0.00017956509516965473,0.9958661739060346,-0.00017956509516968292,0.9958661739060339,1.0,False,1.0,False,0.00017956509516965473,0.00017956509516968292
