feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
num_steps_y,0.14647608005750043,2.1451186796083906e-05,0.25598756256021366,5.843708713536549e-14,0.0005791820434942655,True,1.8115497011963303e-12,True,0.14647608005750043,0.25598756256021366
structural_completeness,0.2204232066224799,1.2006592289709494e-10,0.24785342151567732,3.730720435347346e-13,3.962175455604133e-09,True,1.1192161306042038e-11,True,0.2204232066224799,0.24785342151567732
gunning_fog,0.3231172548044874,9.601283258775962e-22,0.24136092317649172,1.5631285982447636e-12,3.840513303510385e-20,True,4.533072934909814e-11,True,0.3231172548044874,0.24136092317649172
automated_readability_index,0.2736372186716288,8.320052733743585e-16,0.2380182232878228,3.216181975994193e-12,3.1616200388225624e-14,True,9.00530953278374e-11,True,0.2736372186716288,0.2380182232878228
coleman_liau_index,0.2547746348703446,7.736782218988973e-14,0.23565539418647796,5.320863969821035e-12,2.7078737766461403e-12,True,1.4366332718516796e-10,True,0.2547746348703446,0.23565539418647796
smog_index,0.3532781912726149,5.975276564906972e-26,0.22815598101625248,2.537463571487079e-11,2.509616157260928e-24,True,6.597405285866406e-10,True,0.3532781912726149,0.22815598101625248
has_stacktrace,0.21050001521104325,8.121963084005166e-10,0.21050001521104325,8.121963084005381e-10,2.5178085560416013e-08,True,2.0304907710013452e-08,True,0.21050001521104325,0.21050001521104325
num_temporal_markers,0.15824618588693484,4.330159267531337e-06,0.17757656834501923,2.407847283739028e-07,0.00012557461875840878,True,5.778833480973668e-06,True,0.15824618588693484,0.17757656834501923
temporal_density,0.13663252244712032,7.468086649783358e-05,0.17570761464481446,3.2299986185804754e-07,0.0017176599294501723,True,7.428996822735093e-06,True,0.13663252244712032,0.17570761464481446
num_exception_types,0.14044907992109734,4.6493007904807556e-05,0.1709433929834316,6.734742155147978e-07,0.0011158321897153814,True,1.4816432741325551e-05,True,0.14044907992109734,0.1709433929834316
num_modal_verbs,0.06685077058380526,0.05348169038568935,0.16117228473784356,2.855458709681044e-06,0.6952619750139615,False,5.996463290330193e-05,True,0.06685077058380526,0.16117228473784356
ambiguity,0.10180013713523617,0.0032305798916481506,0.15428642478023216,7.517632391099766e-06,0.05168927826637041,False,0.00015035264782199532,True,0.10180013713523617,0.15428642478023216
modal_density,0.012909386847332938,0.7095272550545387,0.154055961074267,7.759678678249934e-06,1.0,False,0.00015035264782199532,True,0.012909386847332938,0.154055961074267
has_code,0.12754391765363396,0.00021976934345501215,0.127543917653634,0.00021976934345500622,0.004834925556010268,True,0.003955848182190112,True,0.12754391765363396,0.127543917653634
num_os_mentions,0.12284435065295012,0.00037380092296543014,0.11794073868860261,0.0006381049092740195,0.007849819382274033,True,0.010847783457658331,True,0.12284435065295012,0.11794073868860261
has_os_info,0.11708337385511511,0.0006992288709777894,0.11708337385511504,0.0006992288709778068,0.013285348548578,True,0.011187661935644909,True,0.11708337385511511,0.11708337385511504
stacktrace_depth,0.07856405103025732,0.023187888695811353,0.11461782537823428,0.0009065874407528769,0.32463044174135897,False,0.013598811611293154,True,0.07856405103025732,0.11461782537823428
has_steps,0.11081109989129709,0.0013406965298875574,0.1108110998912971,0.0013406965298875444,0.022791841008088475,True,0.01876975141842562,True,0.11081109989129709,0.1108110998912971
num_caused_by,0.08541558029200874,0.013548519572257842,0.0908163181330493,0.008645624739942423,0.20322779358386764,False,0.1123931216192515,False,0.08541558029200874,0.0908163181330493
clarity_score,-0.11180362687818005,0.0012120480979242003,-0.08219893902474197,0.01751504352511152,0.021816865762635605,True,0.21018052230133827,False,0.11180362687818005,0.08219893902474197
num_negative_modals,0.03811614695318364,0.2712589350128788,0.059156457900934614,0.08757286658076135,1.0,False,0.9633015323883749,False,0.03811614695318364,0.059156457900934614
num_browser_mentions,0.05453647808615813,0.1153217080361441,0.04919928619632987,0.1554880270125271,1.0,False,1.0,False,0.05453647808615813,0.04919928619632987
has_enumeration,0.048282888991939804,0.16334085152003072,0.048282888991939804,0.16334085152003064,1.0,False,1.0,False,0.048282888991939804,0.048282888991939804
num_env_mentions,0.04598104192821871,0.1843774779136942,0.04271753472454605,0.21754021774417726,1.0,False,1.0,False,0.04598104192821871,0.04271753472454605
redundancy,0.04876219514567447,0.15919712634818597,-0.03729359016997112,0.28174422163790935,1.0,False,1.0,False,0.04876219514567447,0.03729359016997112
has_patch,0.02041124746604415,0.5558688613249754,0.02041124746604416,0.5558688613249743,1.0,False,1.0,False,0.02041124746604415,0.02041124746604416
potential_vague_steps,-0.009134855339544723,0.7921080417357667,-0.009134855339544707,0.7921080417357672,1.0,False,1.0,False,0.009134855339544723,0.009134855339544707
avg_step_length,-0.023913214743337484,0.4901510825046852,-0.004897343845206446,0.8876295569708301,1.0,False,1.0,False,0.023913214743337484,0.004897343845206446
num_steps_x,-0.00461835303118114,0.89399217829941,-0.0046183530311811345,0.8939921782994117,1.0,False,1.0,False,0.00461835303118114,0.0046183530311811345
completeness_score,0.0011423889681130214,0.9737053297258637,0.0011423889681130366,0.9737053297258624,1.0,False,1.0,False,0.0011423889681130214,0.0011423889681130366
steps_with_objects,0.0011423889681130214,0.9737053297258637,0.0011423889681130366,0.9737053297258624,1.0,False,1.0,False,0.0011423889681130214,0.0011423889681130366
