tool,feature,corr,pval,n,analysis,pval_adj,reject,practically_significant
boostnsift,num_EB,-0.031747077536696436,0.5220157331281192,409,rank_quality_among_found,1.0,False,False
buglocator,summary_chars,-0.1107347523272165,0.02622118936719339,403,rank_quality_among_found,1.0,False,False
buglocator,description_chars,0.07911075463951653,0.11280956662214313,403,rank_quality_among_found,1.0,False,False
buglocator,n_tokens,0.0606333656727966,0.22454036883098608,403,rank_quality_among_found,1.0,False,False
buglocator,n_words,0.04160337700346892,0.4048738162024006,403,rank_quality_among_found,1.0,False,False
buglocator,n_sentences,0.045030441881178704,0.36725380680459874,403,rank_quality_among_found,1.0,False,False
buglocator,flesch_reading_ease,-0.17864348019473414,0.0003131920092198995,403,rank_quality_among_found,0.05386902558582271,False,False
buglocator,smog_index,0.007548728520445767,0.8799196205874071,403,rank_quality_among_found,1.0,False,False
buglocator,gunning_fog,0.0008406129917730957,0.9865780016466983,403,rank_quality_among_found,1.0,False,False
buglocator,coleman_liau_index,0.16383081057673415,0.0009634244999577903,403,rank_quality_among_found,0.16281874049286657,False,False
buglocator,automated_readability_index,0.18167768533862114,0.0002460062424720445,403,rank_quality_among_found,0.04280508619013575,True,False
buglocator,has_stacktrace,0.09060128577019037,0.06923290610500428,403,rank_quality_among_found,1.0,False,False
buglocator,has_code,-0.04841668761173273,0.33229187504655067,403,rank_quality_among_found,1.0,False,False
buglocator,has_patch,0.001149883928173572,0.9816406496592354,403,rank_quality_among_found,1.0,False,False
buglocator,has_enumeration,-0.08722299953932497,0.08031089353841389,403,rank_quality_among_found,1.0,False,False
buglocator,num_causal_markers,-0.08757593488771247,0.07909030196704601,403,rank_quality_among_found,1.0,False,False
buglocator,num_temporal_markers,-0.024673597558798863,0.6214081213070285,403,rank_quality_among_found,1.0,False,False
buglocator,causal_density,-0.1205872295521984,0.015431231976604044,403,rank_quality_among_found,1.0,False,False
buglocator,temporal_density,-0.039399856349374526,0.43023118773077884,403,rank_quality_among_found,1.0,False,False
buglocator,num_os_mentions,0.017214441006774404,0.7304480398904748,403,rank_quality_among_found,1.0,False,False
buglocator,num_browser_mentions,0.04978694975102391,0.31877425904997736,403,rank_quality_among_found,1.0,False,False
buglocator,num_env_mentions,0.08857345706393521,0.07572157561793563,403,rank_quality_among_found,1.0,False,False
buglocator,num_versions,-0.07545110893721806,0.13050289976232024,403,rank_quality_among_found,1.0,False,False
buglocator,has_os_info,0.01832276506028596,0.713831470864879,403,rank_quality_among_found,1.0,False,False
buglocator,has_version_info,-0.09844815723221749,0.0482688111056503,403,rank_quality_among_found,1.0,False,False
buglocator,num_exception_types,0.05369160936672934,0.282249698161659,403,rank_quality_among_found,1.0,False,False
buglocator,stacktrace_depth,0.07324986112288485,0.14213529162819077,403,rank_quality_among_found,1.0,False,False
buglocator,num_caused_by,0.0571547472059138,0.2523145712956696,403,rank_quality_among_found,1.0,False,False
buglocator,num_modal_verbs,-0.005667891885427531,0.9096899581916214,403,rank_quality_among_found,1.0,False,False
buglocator,num_negative_modals,0.04771825532089863,0.33932178420288917,403,rank_quality_among_found,1.0,False,False
buglocator,modal_density,-0.04119002430575899,0.4095614932388658,403,rank_quality_among_found,1.0,False,False
buglocator,redundancy,-0.0075856138402722526,0.8793373382642906,403,rank_quality_among_found,1.0,False,False
buglocator,ambiguity,0.09000062738240854,0.07110565326621794,403,rank_quality_among_found,1.0,False,False
buglocator,actionability,-0.13325346662736778,0.007391051755614676,403,rank_quality_among_found,1.0,False,False
buglocator,clarity,-0.07621226253824194,0.1266565157423705,403,rank_quality_among_found,1.0,False,False
buglocator,specificity,-0.07018253241523774,0.15964612408279136,403,rank_quality_among_found,1.0,False,False
buglocator,expected_observed_alignment,-0.1141350722037933,0.021927475036996668,403,rank_quality_among_found,1.0,False,False
buglocator,technical_depth,-0.06634947452305147,0.1837542031211049,403,rank_quality_among_found,1.0,False,False
buglocator,hidden_s2r_present,0.04460922494975245,0.3717570411160105,403,rank_quality_among_found,1.0,False,False
buglocator,causal_reasoning_quality,-0.17488807712310037,0.0004200286389914192,403,rank_quality_among_found,0.07140486862854127,False,False
buglocator,repair_difficulty,0.21987497371392703,8.393916718132134e-06,403,rank_quality_among_found,0.0015528745928544447,True,True
buglocator,description_length,0.049994981905831015,0.3167538356204326,403,rank_quality_among_found,1.0,False,False
buglocator,confidence,-0.10413574770953302,0.036644615365473185,403,rank_quality_among_found,1.0,False,False
buglocator,fine_grained_confidence,-0.05722552006948725,0.255912694062927,396,rank_quality_among_found,1.0,False,False
buglocator,has_OB,-0.026974162195814742,0.5892530464269594,403,rank_quality_among_found,1.0,False,False
buglocator,has_EB,-0.022462101357107727,0.6530135863027537,403,rank_quality_among_found,1.0,False,False
buglocator,missing_OB,0.026974162195814742,0.5892530464269594,403,rank_quality_among_found,1.0,False,False
buglocator,missing_EB,0.022462101357107727,0.6530135863027537,403,rank_quality_among_found,1.0,False,False
buglocator,num_OB,0.06628444382717152,0.1841852002825275,403,rank_quality_among_found,1.0,False,False
buglocator,num_EB,-0.03091129539385206,0.5360742798125827,403,rank_quality_among_found,1.0,False,False
locus,summary_chars,-0.14914179748253809,0.00315324910459183,390,rank_quality_among_found,0.5202861022576519,False,False
locus,description_chars,0.055572059343485976,0.27361139841748183,390,rank_quality_among_found,1.0,False,False
locus,n_tokens,0.052973320717010955,0.29671024329755114,390,rank_quality_among_found,1.0,False,False
locus,n_words,0.015818834792681546,0.7554861469385459,390,rank_quality_among_found,1.0,False,False
locus,n_sentences,0.06021412963153124,0.23546690568073494,390,rank_quality_among_found,1.0,False,False
locus,flesch_reading_ease,-0.20822368808951808,3.407003363753144e-05,390,rank_quality_among_found,0.006064465987480596,True,True
locus,smog_index,0.061493756290554695,0.2256451299092902,390,rank_quality_among_found,1.0,False,False
locus,gunning_fog,0.09637516576902451,0.05722656341384477,390,rank_quality_among_found,1.0,False,False
locus,coleman_liau_index,0.21562990349724057,1.7444542092882323e-05,390,rank_quality_among_found,0.0031749066609045827,True,True
locus,automated_readability_index,0.22002428141118965,1.159667407388596e-05,390,rank_quality_among_found,0.0021337880295950167,True,True
locus,has_stacktrace,0.060525864704864624,0.23304686199270574,390,rank_quality_among_found,1.0,False,False
locus,has_code,0.013942303274872912,0.7837250145920206,390,rank_quality_among_found,1.0,False,False
locus,has_patch,-0.013955832399596033,0.7835203536196973,390,rank_quality_among_found,1.0,False,False
locus,has_enumeration,-0.06693369051469136,0.1871453050094741,390,rank_quality_among_found,1.0,False,False
locus,num_causal_markers,-0.08843050167930698,0.08112853077443813,390,rank_quality_among_found,1.0,False,False
locus,num_temporal_markers,-0.013123835380556139,0.7961335656887013,390,rank_quality_among_found,1.0,False,False
locus,causal_density,-0.16232619837315013,0.001296489293977484,390,rank_quality_among_found,0.2178102013882173,False,False
locus,temporal_density,-0.01566435283738394,0.7577991755656232,390,rank_quality_among_found,1.0,False,False
locus,num_os_mentions,0.01828951751313904,0.7188024277036063,390,rank_quality_among_found,1.0,False,False
locus,num_browser_mentions,0.03889428842779923,0.44372092449659095,390,rank_quality_among_found,1.0,False,False
locus,num_env_mentions,0.02492256633396688,0.6236544654362547,390,rank_quality_among_found,1.0,False,False
locus,num_versions,-0.012503705979203217,0.8055696612100701,390,rank_quality_among_found,1.0,False,False
locus,has_os_info,0.01587739255539405,0.7546099419129266,390,rank_quality_among_found,1.0,False,False
locus,has_version_info,-0.046798224612858375,0.3566697143709022,390,rank_quality_among_found,1.0,False,False
locus,num_exception_types,0.06237187103111124,0.21907596589536846,390,rank_quality_among_found,1.0,False,False
locus,stacktrace_depth,0.10698151239539706,0.03468656650180666,390,rank_quality_among_found,1.0,False,False
locus,num_caused_by,0.10678902440799842,0.03501570878857188,390,rank_quality_among_found,1.0,False,False
locus,num_modal_verbs,0.017059826076417775,0.7369857967409846,390,rank_quality_among_found,1.0,False,False
locus,num_negative_modals,0.005623909563745321,0.9118481460496992,390,rank_quality_among_found,1.0,False,False
locus,modal_density,0.0068995651116047175,0.8919637788165895,390,rank_quality_among_found,1.0,False,False
locus,redundancy,-0.016313962845834088,0.7480874846094452,390,rank_quality_among_found,1.0,False,False
locus,ambiguity,0.01058067913436895,0.8350050418900735,390,rank_quality_among_found,1.0,False,False
locus,actionability,-0.08128410611022147,0.10899362746348565,390,rank_quality_among_found,1.0,False,False
locus,clarity,-0.10734805637741136,0.03406707478147818,390,rank_quality_among_found,1.0,False,False
locus,specificity,-0.061431457051396375,0.22611645534130312,390,rank_quality_among_found,1.0,False,False
locus,expected_observed_alignment,-0.061188682399261084,0.2279598456027898,390,rank_quality_among_found,1.0,False,False
locus,technical_depth,-0.0374898986898992,0.4603629912706193,390,rank_quality_among_found,1.0,False,False
locus,hidden_s2r_present,0.1089940257764041,0.03140008937430568,390,rank_quality_among_found,1.0,False,False
locus,causal_reasoning_quality,-0.1465275292616806,0.0037308311936212913,390,rank_quality_among_found,0.6118563157538918,False,False
locus,repair_difficulty,0.24500704728858894,9.690637564391277e-07,390,rank_quality_among_found,0.00018412211372343426,True,True
locus,description_length,-0.04219598670543031,0.40597399917009225,390,rank_quality_among_found,1.0,False,False
locus,confidence,-0.1377478013391194,0.006438554022150852,390,rank_quality_among_found,1.0,False,False
locus,fine_grained_confidence,-0.1181363223658109,0.02058249170642347,384,rank_quality_among_found,1.0,False,False
locus,has_OB,-0.053673156936654275,0.29036562367515195,390,rank_quality_among_found,1.0,False,False
locus,has_EB,0.00750427899927284,0.8825605731862505,390,rank_quality_among_found,1.0,False,False
locus,missing_OB,0.053673156936654275,0.29036562367515195,390,rank_quality_among_found,1.0,False,False
locus,missing_EB,-0.00750427899927284,0.8825605731862505,390,rank_quality_among_found,1.0,False,False
locus,num_OB,0.05846091002484594,0.24940739865604408,390,rank_quality_among_found,1.0,False,False
locus,num_EB,-0.0006430130083493952,0.9899008620936245,390,rank_quality_among_found,1.0,False,False
